zomato_url,name,city,Review,,,,,,
https://www.zomato.com/ncr/la-taj-1-sector-37-faridabad,La Taj,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/tulsa-hotel-kalyan,Tulsa Hotel,Mumbai,Good,,,,,,
https://www.zomato.com/ncr/burgerfi-cafe-sector-62-noida,BurgerFi Cafe,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/grillz-fries-more-subhash-nagar-new-delhi,Grillz Fries & More,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/hometaste-sector-56-gurgaon,Hometaste,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/amor-churros-panch-pakhadi-thane-west,Amor Churros,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/the-zaika-king-sector-12-noida,The Zaika King,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/only-for-foodies-serampore,Only For Foodies,Kolkata,Good,,,,,,
https://www.zomato.com/kolkata/cumin-baguihati,Cumin,Kolkata,Good,,,,,,
https://www.zomato.com/mumbai/west-india-co-bar-kitchen-hiranandani-estate-thane-west-thane,West India Co. Bar & Kitchen,Mumbai,Good,,,,,,
https://www.zomato.com/ncr/flavours-of-london-sector-19-dwarka-new-delhi,Flavours of London,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/shri-murli-wala-uttam-nagar-new-delhi,Shri Murli Wala,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/dragonfly-experience-aerocity-new-delhi,Dragonfly Experience,Delhi NCR,Bad,,,,,,
https://www.zomato.com/kolkata/the-foodiez-kidderpore,The Foodiez,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/arhaan-chicken-corner-chhatarpur-new-delhi,Arhaan Chicken Corner,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/the-mad-teapot-the-wishing-chair-shahpur-jat-new-delhi,The Mad Teapot/The Wishing Chair,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/bakers-reflection-sector-135-noida,Bakers Reflection,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/jai-jagannath-payal-dhaba-mahipalpur-new-delhi,Jai Jagannath Payal Dhaba,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/binge-bakery-and-more-sector-50-gurgaon,Binge Bakery And More,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/food-express-uttam-nagar-new-delhi,Food Express,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/punjabi-rasoi-2-uttam-nagar-new-delhi,Punjabi Rasoi,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/mummas-kitchen-borivali-west,Mumma's Kitchen,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/balli-machi-wala-1-ashok-vihar-new-delhi,Balli Machi Wala,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/bawejas-pizza-xpress-nit-faridabad,Baweja's Pizza Xpress,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/shahi-dahi-bhalle-jail-road-new-delhi,Shahi Dahi Bhalle,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/aunty-momo-amar-colony-new-delhi,Aunty Momo,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/cla-wadala,CLA,Mumbai,Bad,,,,,,
https://www.zomato.com/kolkata/republic-of-chicken-new-town,Republic Of Chicken,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/girdharilal-sweets-namkeen-sector-65-noida,Girdharilal Sweets & Namkeen,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/nueva-r-k-puram-new-delhi,Nueva,Delhi NCR,Bad,,,,,,
https://www.zomato.com/kolkata/maa-tara-food-zone-baguihati,Maa Tara Food Zone,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/khalifa-satyaniketan-new-delhi,Khalifa,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/dolphin-restaurant-barasat,Dolphin Restaurant,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/food-plaza-shastri-nagar-ghaziabad,Food Plaza,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/firdous-greater-kailash-gk-2-new-delhi,Firdous,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/ayyappans-the-south-indian-bistro-kharghar-navi-mumbai,Ayyappan's - The South Indian Bistro,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/the-aroma-of-bengal-sector-83-gurgaon,The Aroma of Bengal,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/sams-bakery-sector-19-faridabad,Sam's Bakery,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/ffc-restaurant-asaf-ali-road-new-delhi,FFC Restaurant,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/curry-pot-raj-nagar-ghaziabad,Curry Pot,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/chickenation-rohini-new-delhi,Chickenation,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/bistro-n-beans-vasundhara-enclave-new-delhi,Bistro N Beans,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/shradda-kalwa,Shradda,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/picket-lane-sohna-road-gurgaon,Picket Lane,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/sunny-kebab-wala-subhash-nagar-new-delhi,Sunny Kebab Wala,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/refresh-katta-1-dombivali-east-thane,Refresh Katta,Mumbai,Bad,,,,,,
https://www.zomato.com/kolkata/burmese-bahar-1-barasat,Burmese Bahar,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/chinese-garage-east-of-kailash-new-delhi,Chinese Garage,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/sardar-kachori-inderlok-new-delhi,Sardar Kachori,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/hungryy-birdz-1-thakur-pukur,Hungryy Birdz,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/patiala-shahi-chicken-fish-fry-paschim-vihar-new-delhi,Patiala Shahi Chicken & Fish Fry,Delhi NCR,Bad,,,,,,
https://www.zomato.com/kolkata/cake-paradise-2-baguihati,Cake Paradise,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/smart-cafe-sector-125-noida,Smart Cafe,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/burger-king-saket-new-delhi,Burger King,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/the-great-bowl-of-china-sector-132-noida,The Great Bowl Of China,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/tulsi-kandivali-west,Tulsi,Mumbai,Good,,,,,,
https://www.zomato.com/ncr/anjana-cafe-mg-road-gurgaon,Anjana Cafe,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/delivery-panda-vijay-nagar-new-delhi,Delivery Panda,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/munna-di-vaishno-rasoi-rohini-new-delhi,Munna Di Vaishno Rasoi,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/roll-x-kalkaji-new-delhi,Roll X,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/sindhudurg-wagle-estate-thane-west,Sindhudurg,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/luckys-bakery-and-patisserie-punjabi-bagh-new-delhi,Lucky's Bakery and Patisserie,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/dosae-kalkaji-new-delhi,Dosae,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/pizzeria-cafe-indirapuram-ghaziabad,Pizzeria Cafe,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/chawla-chick-inn-manesar-gurgaon,Chawla Chick Inn,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/cake-point-janakpuri-new-delhi,Cake Point,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/pizza-boys-1-malad-west,Pizza Boys,Mumbai,Bad,,,,,,
https://www.zomato.com/kolkata/ajooba-biryani-junction-garia,Ajooba Biryani Junction,Kolkata,Bad,,,,,,
https://www.zomato.com/kolkata/snack-shack-narendra-pur,Snack Shack,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/prem-rasoi-dilshad-garden-new-delhi,Prem Rasoi,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/coastal-reef-dlf-phase-4-gurgaon,Coastal Reef,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/the-biryani-darbar-1-new-town,The Biryani Darbar,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/saravana-mess-karol-bagh-new-delhi,Saravana Mess,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/a1-food-service-sector-15-dwarka-new-delhi,A1 Food Service,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/mcdonalds-sector-18-noida,McDonald's,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/rajubhai-dhoklawala-kandivali-west,Rajubhai Dhoklawala,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/duggals-rasoi-defence-colony-new-delhi,Duggal's Rasoi,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/sugar-spice-1-vasant-vihar-new-delhi,Sugar & Spice,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/delish-moti-nagar-new-delhi,Delish,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/cherry-bar-the-leela-ambience-convention-hotel-vivek-vihar-new-delhi,Cherry Bar - The Leela Ambience Convention Hotel,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/sindhi-meat-chicken-sector-22-dwarka-new-delhi,Sindhi Meat & Chicken,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/urban-cuisine-sector-86-faridabad,Urban Cuisine,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/jhama-silver-sweets-kopar-khairane-navi-mumbai,Jhama Silver Sweets,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/khana-khazana-old-railway-road-gurgaon,Khana Khazana,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/southy-dlf-phase-4-gurgaon,Southy,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/tlc-kitchen-sector-19-dwarka-new-delhi,TLC Kitchen,Delhi NCR,Bad,,,,,,
https://www.zomato.com/kolkata/lucknow-dum-dum,Lucknow,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/nimtho-greater-kailash-gk-1-new-delhi,Nimtho,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/the-cone-factory-fort,The Cone Factory,Mumbai,Good,,,,,,
https://www.zomato.com/kolkata/the-artistic-desserts-baguihati,The Artistic Desserts,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/cocoaaahhh-greater-kailash-gk-1-new-delhi,Cocoaaahhh,Delhi NCR,Bad,,,,,,
https://www.zomato.com/kolkata/the-ahare-bahare-kitchen-behala,The Ahare Bahare Kitchen,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/chawla-express-1-mukherjee-nagar-new-delhi,Chawla Express,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/raju-grill-sector-11-faridabad,Raju Grill,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/dear-donna-qutab-institutional-area-new-delhi,Dear Donna,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/greasy-spoon-cafe-sector-81-faridabad,Greasy Spoon Cafe,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/yo-munching-sector-7-gurgaon,Yo Munching,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/amritsari-express-sector-53-gurgaon,Amritsari Express,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/chutney-dlite-saket-new-delhi,Chutney D'Lite,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/nanuji-by-nanumal-bhojraj-kharghar-navi-mumbai,Nanuji- By Nanumal Bhojraj,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/yam-food-point-sector-14-gurgaon,Yam Food Point,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/the-burger-week-mayapuri-new-delhi,The Burger Week,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/shahenshah-sector-51-noida,Shahenshah,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/orange-and-chilli-biryani-1-chembur,Orange And Chilli Biryani,Mumbai,Good,,,,,,
https://www.zomato.com/ncr/dear-chocolate-lajpat-nagar-2-new-delhi,Dear Chocolate,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/wakhra-swag-by-mafia-kitchen-sector-27-noida,Wakhra Swag By Mafia Kitchen,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/ghare-baire-hazra,Ghare Baire,Kolkata,Bad,,,,,,
https://www.zomato.com/kolkata/time-pass-khardah,TIME PASS,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/night-out-cafe-shalimar-bagh-new-delhi,Night Out cafe,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/damru-paan-shop-borivali-west,Damru Paan Shop,Mumbai,Bad,,,,,,
https://www.zomato.com/kolkata/gujrati-basa-1-bara-bazar,Gujrati Basa,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/punjabi-rasoi-1-dlf-phase-3-gurgaon,Punjabi Rasoi,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/om-bakers-azadpur-new-delhi,Om Bakers,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/cafe-youth-vasundhara-enclave-new-delhi,Cafe Youth,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/hotel-white-castle-sector-93-noida,Hotel White Castle,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/modi-bakery-1-jangpura-new-delhi,Modi Bakery,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/manjeet-chicken-centre-mukherjee-nagar-new-delhi,Manjeet Chicken Centre,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/new-airport-restaurant-marol,New Airport Restaurant,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/cafe-rendezvous-malviya-nagar-new-delhi,Cafe Rendezvous,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/the-burger-homes-sector-31-gurgaon,The Burger Homes,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/my-bar-headquarters-connaught-place-new-delhi,My Bar Headquarters,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/karan-momos-corner-ulhasnagar-thane,Karan Momos Corner,Mumbai,Good,,,,,,
https://www.zomato.com/ncr/juice-bar-rohini-new-delhi,Juice Bar,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/oye-hotdogs-kalkaji-new-delhi,Oye Hotdogs,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/tasty-place-uttam-nagar-new-delhi,Tasty Place,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/zoe-sector-23-gurgaon,Zoe,Delhi NCR,Bad,,,,,,
https://www.zomato.com/kolkata/heart-bites-baghajatin,Heart Bites,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/candle-heart-restaurant-3-pratap-vihar-ghaziabad,Candle Heart Restaurant,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/teens-cafe-fast-food-preet-vihar-new-delhi,Teens Cafe Fast Food,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/o-zone-restaurant-bar-baguihati,O Zone Restaurant & Bar,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/sesame-street-wok-dis-way-shastri-nagar-ghaziabad,Sesame Street Wok Dis Way,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/tingly-vingly-lower-parel,Tingly Vingly,Mumbai,Bad,,,,,,
https://www.zomato.com/kolkata/the-royal-spice-sodepur,The Royal Spice,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/park-balluchi-1-sector-72-noida,Park Balluchi,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/vaishus-noodles-sector-57-gurgaon,Vaishu's Noodles,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/jai-mata-di-fast-food-corner-chander-nagar-new-delhi,Jai Mata Di Fast Food Corner,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/omelettes-a-multi-cuisine-restaurant-rajendra-place-new-delhi,Omelettes A Multi Cuisine Restaurant,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/pahalwan-da-dhaba-old-railway-road-gurgaon,Pahalwan Da Dhaba,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/shree-bikaner-sweets-new-friends-colony-new-delhi,Shree Bikaner Sweets,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/lakeside-nalasopara,Lakeside,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/haldirams-connaught-place-new-delhi,Haldiram's,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/noorani-restaurant-mumbra,Noorani Restaurant,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/prince-misthaan-cafe-khanpur-new-delhi,Prince Misthaan cafe,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/a-k-foods-crossing-republik-ghaziabad,A K Foods,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/the-tasty-bakers-confectioners-sector-72-noida,The Tasty Bakers & Confectioners,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/classic-snacks-baguihati,Classic Snacks,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/tobasco-kitchen-dlf-phase-3-gurgaon,Tobasco Kitchen,Delhi NCR,Bad,,,,,,
https://www.zomato.com/kolkata/blossom-food-plaza-liluah-howrah,Blossom Food Plaza,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/the-courtyard-cafe-sector-125-noida,The Courtyard Cafe,Delhi NCR,Bad,,,,,,
https://www.zomato.com/kolkata/green-pepper-belur-howrah,Green Pepper,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/urban-tandoor-sector-31-gurgaon,Urban Tandoor,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/chobdar-express-sector-7-dwarka-new-delhi,Chobdar Express,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/aanyas-amritsari-nutri-kulcha-sector-56-gurgaon,Aanya’s Amritsari Nutri Kulcha,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/standard-ice-cream-shalimar-bagh-delhi,Standard Ice Cream,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/foodiejuana-tughlakabad-new-delhi,Foodiejuana,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/creamy-nuts-1-nerul-navi-mumbai,Creamy Nuts,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/late-lateefe-preet-vihar-new-delhi,Late Lateefe,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/ishan-fast-food-rohini-new-delhi,Ishan Fast Food,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/baby-got-bacon-sector-51-noida,Baby Got Bacon,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/parathas-powai,Paratha's,Mumbai,Good,,,,,,
https://www.zomato.com/mumbai/new-bismillah-caterers-airoli-navi-mumbai,New Bismillah Caterers,Mumbai,Good,,,,,,
https://www.zomato.com/ncr/duke-of-food-malviya-nagar-new-delhi,Duke of Food,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/kishan-cafe-bara-bazar,Kishan Cafe,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/ama-cafe-majnu-ka-tila-new-delhi,AMA Cafe,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/new-delhi-metro-food-plaza-chawri-bazar-new-delhi,New Delhi Metro Food Plaza,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/peppers-pipes-pitampura-new-delhi,Peppers & Pipes,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/hariram-sweets-azadpur-new-delhi,Hariram Sweets,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/ashoka-bar-restaurant-esplanade,Ashoka Bar & Restaurant,Kolkata,Good,,,,,,
https://www.zomato.com/kolkata/new-royal-biryani-behala,New Royal Biryani,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/woods-cafe-mohan-nagar-ghaziabad,Woods Cafe,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/just-coffee-more-munirka-new-delhi,Just Coffee & More,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/hot-spot-pizza-raj-nagar-ghaziabad,Hot Spot Pizza,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/chacha-chaudhary-junction-rohini-new-delhi,Chacha Chaudhary Junction,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/hari-om-bhojanalaya-vijay-nagar-new-delhi,Hari Om Bhojanalaya,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/aaps-3square-kamothe-navi-mumbai,AAPS 3SQUARE,Mumbai,Good,,,,,,
https://www.zomato.com/ncr/r-k-dhaba-sector-72-noida,R.K. Dhaba,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/crunchy-street-raj-nagar-ghaziabad,Crunchy Street,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/tian-asian-cuisine-studio-itc-maurya-chanakyapuri-new-delhi,Tian - Asian Cuisine Studio - ITC Maurya,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/khane-khas-pali-hill-bandra-west,Khane Khas,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/36-china-town-rohini-new-delhi,36 China Town,Delhi NCR,Bad,,,,,,
https://www.zomato.com/kolkata/the-albelas-kitchen-1-andul-road-howrah,The Albela's Kitchen,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/j-j-delicacies-sector-15-gurgaon,J J Delicacies,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/the-roll-xpress-shakarpur-new-delhi,The Roll Xpress,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/bang-bang-cafe-janakpuri-new-delhi,Bang Bang Cafe,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/sukoon-the-cafe-sector-35-faridabad,Sukoon - The Cafe,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/1tablespoon-italian-ice-cream-matunga-east,1Tablespoon Italian Ice Cream,Mumbai,Good,,,,,,
https://www.zomato.com/ncr/banter-rajinder-nagar-new-delhi,Banter,Delhi NCR,Bad,,,,,,
https://www.zomato.com/kolkata/duke-bar-restaurant-chandni-chowk,Duke Bar & Restaurant,Kolkata,Bad,,,,,,
https://www.zomato.com/kolkata/chai-addaa-prince-anwar-shah-road,Chai Addaa,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/my-tasty-corn-nehru-nagar-ghaziabad,My Tasty Corn,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/badami-sweet-restaurant-zeta-1-greater-noida,Badami Sweet & Restaurant,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/lazeez-chicken-rohini-new-delhi,Lazeez Chicken,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/bhookkam-sainik-farms-new-delhi,Bhookkam,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/neel-ki-biryani-marol,Neel Ki Biryani,Mumbai,Good,,,,,,
https://www.zomato.com/ncr/ganesh-bikanerwala-1-ambedkar-road-ghaziabad,Ganesh Bikanerwala,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/hungry-ninja-kirti-nagar-new-delhi,Hungry Ninja,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/bhushan-cake-shop-shahdara-new-delhi,Bhushan Cake Shop,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/bengal-sweet-corner-safdarjung-new-delhi,Bengal Sweet Corner,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/good-food-innovations-llp-sector-63-noida,Good Food Innovations LLP,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/ammeez-kitchen-marol,Ammeez Kitchen,Mumbai,Good,,,,,,
https://www.zomato.com/kolkata/shahi-mahal-restaurant-kidderpore,Shahi Mahal Restaurant,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/south-delhi-chicken-corner-sheikh-sarai-new-delhi,South Delhi Chicken Corner,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/sunny-sweets-dlf-phase-1-gurgaon,Sunny Sweets,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/j-vs-fried-chicken-uttam-nagar-new-delhi,J V's Fried Chicken,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/barbeque-nation-connaught-place-new-delhi,Barbeque Nation,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/i-h-o-b-indian-house-of-biryani-sector-110-noida,I.H.O.B - Indian House of Biryani,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/chinese-cuisine-nehru-nagar-ghaziabad,Chinese Cuisine,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/cafe-istaa-sion,Cafe Istaa,Mumbai,Good,,,,,,
https://www.zomato.com/kolkata/pepsi-snacks-bar-new-market-area,Pepsi Snacks Bar,Kolkata,Good,,,,,,
https://www.zomato.com/kolkata/leafy-affaire-theatre-road,Leafy Affaire,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/masala-mix-vasant-vihar-new-delhi,Masala Mix,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/jugnu-chaap-rohini-new-delhi,Jugnu Chaap,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/kitchens-by-srr-masala-near-andheri-east-station,Kitchens By SRR Masala,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/wake-up-cafe-malviya-nagar-new-delhi,Wake Up Cafe,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/royal-bakers-nangloi-new-delhi,Royal Bakers,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/bro-cake-dlf-phase-4-gurgaon,Bro Cake,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/noida-chinese-hut-sector-45-noida,Noida Chinese Hut,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/royal-fast-food-hub-konnagar,Royal Fast Food Hub,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/new-raj-dairy-krishna-nagar-new-delhi,New Raj Dairy,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/pishoriya-vegetarian-dhaba-punjabi-bagh-new-delhi,Pishoriya Vegetarian Dhaba,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/ambarsaria-ramprastha-ghaziabad,Ambarsaria,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/malvan-kinara-chembur,Malvan Kinara,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/kerala-kingdom-of-dreams-sector-29-gurgaon,Kerala - Kingdom of Dreams,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/new-arsalan-biryani-rishra,New Arsalan Biryani,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/sana-egg-roll-munirka-new-delhi,Sana Egg Roll,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/brew-sixteen-dlf-phase-2-gurgaon,Brew Sixteen,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/lobby-bar-zone-by-the-park-new-town,Lobby Bar - Zone By The Park,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/ishu-paan-sector-72-noida,Ishu Paan,Delhi NCR,Bad,,,,,,
